,sequence,dataid,local_15min,solar_total,grid,sequence_reset,local_15min_localize
1215001,1215001,5997,2019-06-19 11:00:00-05,5.917,-5.624,4749,2019-06-19 11:00:00
1215002,1215002,5997,2019-06-19 11:15:00-05,3.204,-3.068,4750,2019-06-19 11:15:00
1215003,1215003,5997,2019-06-19 11:30:00-05,1.326,-0.812,4751,2019-06-19 11:30:00
1215004,1215004,5997,2019-06-19 11:45:00-05,3.677,-3.025,4752,2019-06-19 11:45:00
1215005,1215005,5997,2019-06-19 12:00:00-05,3.918,-3.484,4753,2019-06-19 12:00:00
1215006,1215006,5997,2019-06-19 12:15:00-05,3.415,-3.07,4754,2019-06-19 12:15:00
1215007,1215007,5997,2019-06-19 12:30:00-05,1.095,-0.648,4755,2019-06-19 12:30:00
1215008,1215008,5997,2019-06-19 12:45:00-05,2.58,-2.177,4756,2019-06-19 12:45:00
1215009,1215009,5997,2019-06-19 13:00:00-05,3.919,-3.611,4757,2019-06-19 13:00:00
1215010,1215010,5997,2019-06-19 13:15:00-05,2.501,-2.047,4758,2019-06-19 13:15:00
1215011,1215011,5997,2019-06-19 13:30:00-05,3.607,-3.03,4759,2019-06-19 13:30:00
1215012,1215012,5997,2019-06-19 13:45:00-05,3.781,-3.299,4760,2019-06-19 13:45:00
1215013,1215013,5997,2019-06-19 14:00:00-05,2.479,-1.83,4761,2019-06-19 14:00:00
1215014,1215014,5997,2019-06-19 14:15:00-05,2.017,-1.625,4762,2019-06-19 14:15:00
1215015,1215015,5997,2019-06-19 14:30:00-05,4.731,-4.194,4763,2019-06-19 14:30:00
1215016,1215016,5997,2019-06-19 14:45:00-05,5.434,-5.042,4764,2019-06-19 14:45:00
1215017,1215017,5997,2019-06-19 15:00:00-05,2.642,-2.033,4765,2019-06-19 15:00:00
1215018,1215018,5997,2019-06-19 15:15:00-05,2.05,-1.583,4766,2019-06-19 15:15:00
1215019,1215019,5997,2019-06-19 15:30:00-05,4.73,-4.221,4767,2019-06-19 15:30:00
1215020,1215020,5997,2019-06-19 15:45:00-05,5.804,-5.399,4768,2019-06-19 15:45:00
1215021,1215021,5997,2019-06-19 16:00:00-05,5.3,-4.954,4769,2019-06-19 16:00:00
1215022,1215022,5997,2019-06-19 16:15:00-05,2.803,-2.321,4770,2019-06-19 16:15:00
1215023,1215023,5997,2019-06-19 16:30:00-05,1.777,-1.188,4771,2019-06-19 16:30:00
1215024,1215024,5997,2019-06-19 16:45:00-05,0.993,-0.509,4772,2019-06-19 16:45:00
1215025,1215025,5997,2019-06-19 17:00:00-05,0.584,-0.208,4773,2019-06-19 17:00:00
1215026,1215026,5997,2019-06-19 17:15:00-05,0.25,0.325,4774,2019-06-19 17:15:00
1215027,1215027,5997,2019-06-19 17:30:00-05,0.062,0.341,4775,2019-06-19 17:30:00
1215028,1215028,5997,2019-06-19 17:45:00-05,0.053,0.569,4776,2019-06-19 17:45:00
1215029,1215029,5997,2019-06-19 18:00:00-05,0.05,1.244,4777,2019-06-19 18:00:00
1215030,1215030,5997,2019-06-19 18:15:00-05,0.022,0.698,4778,2019-06-19 18:15:00
1215031,1215031,5997,2019-06-19 18:30:00-05,0.008,0.846,4779,2019-06-19 18:30:00
1215032,1215032,5997,2019-06-19 18:45:00-05,0.016,0.668,4780,2019-06-19 18:45:00
1215033,1215033,5997,2019-06-19 19:00:00-05,0.026,0.473,4781,2019-06-19 19:00:00
1215034,1215034,5997,2019-06-19 19:15:00-05,0.035,0.334,4782,2019-06-19 19:15:00
1215035,1215035,5997,2019-06-19 19:30:00-05,-0.054,0.924,4783,2019-06-19 19:30:00
1215036,1215036,5997,2019-06-19 19:45:00-05,-0.003,0.964,4784,2019-06-19 19:45:00
1215037,1215037,5997,2019-06-19 20:00:00-05,-0.003,1.18,4785,2019-06-19 20:00:00
1215038,1215038,5997,2019-06-19 20:15:00-05,-0.003,1.345,4786,2019-06-19 20:15:00
1215039,1215039,5997,2019-06-19 20:30:00-05,-0.003,2.285,4787,2019-06-19 20:30:00
1215040,1215040,5997,2019-06-19 20:45:00-05,-0.003,1.106,4788,2019-06-19 20:45:00
1215041,1215041,5997,2019-06-19 21:00:00-05,-0.003,0.864,4789,2019-06-19 21:00:00
1215042,1215042,5997,2019-06-19 21:15:00-05,-0.003,2.094,4790,2019-06-19 21:15:00
1215043,1215043,5997,2019-06-19 21:30:00-05,-0.003,1.397,4791,2019-06-19 21:30:00
1215044,1215044,5997,2019-06-19 21:45:00-05,-0.01,0.923,4792,2019-06-19 21:45:00
1215045,1215045,5997,2019-06-19 22:00:00-05,-0.003,0.996,4793,2019-06-19 22:00:00
1215046,1215046,5997,2019-06-19 22:15:00-05,-0.003,0.913,4794,2019-06-19 22:15:00
1215047,1215047,5997,2019-06-19 22:30:00-05,-0.003,0.929,4795,2019-06-19 22:30:00
1215048,1215048,5997,2019-06-19 22:45:00-05,-0.003,1.115,4796,2019-06-19 22:45:00
1215049,1215049,5997,2019-06-19 23:00:00-05,-0.003,1.047,4797,2019-06-19 23:00:00
1215050,1215050,5997,2019-06-19 23:15:00-05,-0.003,0.563,4798,2019-06-19 23:15:00
1215051,1215051,5997,2019-06-19 23:30:00-05,-0.003,0.505,4799,2019-06-19 23:30:00
1215052,1215052,5997,2019-06-19 23:45:00-05,-0.01,0.495,4800,2019-06-19 23:45:00
1215053,1215053,5997,2019-06-20 00:00:00-05,-0.003,0.474,4801,2019-06-20 00:00:00
1215054,1215054,5997,2019-06-20 00:15:00-05,-0.003,0.449,4802,2019-06-20 00:15:00
1215055,1215055,5997,2019-06-20 00:30:00-05,-0.003,0.597,4803,2019-06-20 00:30:00
1215056,1215056,5997,2019-06-20 00:45:00-05,-0.003,0.489,4804,2019-06-20 00:45:00
1215057,1215057,5997,2019-06-20 01:00:00-05,-0.003,0.37,4805,2019-06-20 01:00:00
1215058,1215058,5997,2019-06-20 01:15:00-05,-0.003,0.468,4806,2019-06-20 01:15:00
1215059,1215059,5997,2019-06-20 01:30:00-05,-0.003,0.549,4807,2019-06-20 01:30:00
1215060,1215060,5997,2019-06-20 01:45:00-05,-0.01,0.554,4808,2019-06-20 01:45:00
1215061,1215061,5997,2019-06-20 02:00:00-05,-0.003,0.442,4809,2019-06-20 02:00:00
1215062,1215062,5997,2019-06-20 02:15:00-05,-0.003,0.443,4810,2019-06-20 02:15:00
1215063,1215063,5997,2019-06-20 02:30:00-05,-0.003,0.491,4811,2019-06-20 02:30:00
1215064,1215064,5997,2019-06-20 02:45:00-05,-0.003,0.414,4812,2019-06-20 02:45:00
1215065,1215065,5997,2019-06-20 03:00:00-05,-0.003,0.308,4813,2019-06-20 03:00:00
1215066,1215066,5997,2019-06-20 03:15:00-05,-0.003,0.387,4814,2019-06-20 03:15:00
1215067,1215067,5997,2019-06-20 03:30:00-05,-0.003,0.586,4815,2019-06-20 03:30:00
1215068,1215068,5997,2019-06-20 03:45:00-05,-0.01,0.463,4816,2019-06-20 03:45:00
1215069,1215069,5997,2019-06-20 04:00:00-05,-0.003,0.532,4817,2019-06-20 04:00:00
1215070,1215070,5997,2019-06-20 04:15:00-05,-0.122,0.601,4818,2019-06-20 04:15:00
1215071,1215071,5997,2019-06-20 04:30:00-05,-0.091,1.299,4819,2019-06-20 04:30:00
1215072,1215072,5997,2019-06-20 04:45:00-05,-0.006,0.692,4820,2019-06-20 04:45:00
1215073,1215073,5997,2019-06-20 05:00:00-05,-0.007,0.435,4821,2019-06-20 05:00:00
1215074,1215074,5997,2019-06-20 05:15:00-05,-0.006,0.356,4822,2019-06-20 05:15:00
1215075,1215075,5997,2019-06-20 05:30:00-05,0.012,0.825,4823,2019-06-20 05:30:00
1215076,1215076,5997,2019-06-20 05:45:00-05,0.037,0.816,4824,2019-06-20 05:45:00
1215077,1215077,5997,2019-06-20 06:00:00-05,0.092,0.462,4825,2019-06-20 06:00:00
1215078,1215078,5997,2019-06-20 06:15:00-05,0.138,0.378,4826,2019-06-20 06:15:00
1215079,1215079,5997,2019-06-20 06:30:00-05,0.153,1.027,4827,2019-06-20 06:30:00
1215080,1215080,5997,2019-06-20 06:45:00-05,0.119,0.736,4828,2019-06-20 06:45:00
1215081,1215081,5997,2019-06-20 07:00:00-05,0.143,0.733,4829,2019-06-20 07:00:00
1215082,1215082,5997,2019-06-20 07:15:00-05,0.187,0.91,4830,2019-06-20 07:15:00
1215083,1215083,5997,2019-06-20 07:30:00-05,0.129,0.951,4831,2019-06-20 07:30:00
1215084,1215084,5997,2019-06-20 07:45:00-05,0.189,0.619,4832,2019-06-20 07:45:00
1215085,1215085,5997,2019-06-20 08:00:00-05,0.274,0.591,4833,2019-06-20 08:00:00
1215086,1215086,5997,2019-06-20 08:15:00-05,0.335,0.658,4834,2019-06-20 08:15:00
1215087,1215087,5997,2019-06-20 08:30:00-05,0.596,0.244,4835,2019-06-20 08:30:00
1215088,1215088,5997,2019-06-20 08:45:00-05,0.666,0.252,4836,2019-06-20 08:45:00
1215089,1215089,5997,2019-06-20 09:00:00-05,1.184,-0.56,4837,2019-06-20 09:00:00
1215090,1215090,5997,2019-06-20 09:15:00-05,1.704,-0.919,4838,2019-06-20 09:15:00
1215091,1215091,5997,2019-06-20 09:30:00-05,1.548,-0.72,4839,2019-06-20 09:30:00
1215092,1215092,5997,2019-06-20 09:45:00-05,1.971,-1.14,4840,2019-06-20 09:45:00
1215093,1215093,5997,2019-06-20 10:00:00-05,1.649,-0.776,4841,2019-06-20 10:00:00
1215094,1215094,5997,2019-06-20 10:15:00-05,1.788,-1.034,4842,2019-06-20 10:15:00
1215095,1215095,5997,2019-06-20 10:30:00-05,2.922,-2.272,4843,2019-06-20 10:30:00
1215096,1215096,5997,2019-06-20 10:45:00-05,3.891,-3.214,4844,2019-06-20 10:45:00
1215097,1215097,5997,2019-06-20 11:00:00-05,3.159,-2.365,4845,2019-06-20 11:00:00
1215098,1215098,5997,2019-06-20 11:15:00-05,2.374,-1.418,4846,2019-06-20 11:15:00
1215099,1215099,5997,2019-06-20 11:30:00-05,1.704,-0.965,4847,2019-06-20 11:30:00
1215100,1215100,5997,2019-06-20 11:45:00-05,0.461,0.199,4848,2019-06-20 11:45:00
1215101,1215101,5997,2019-06-20 12:00:00-05,0.146,0.823,4849,2019-06-20 12:00:00
1215102,1215102,5997,2019-06-20 12:15:00-05,1.017,-0.37,4850,2019-06-20 12:15:00
1215103,1215103,5997,2019-06-20 12:30:00-05,1.333,-0.71,4851,2019-06-20 12:30:00
1215104,1215104,5997,2019-06-20 12:45:00-05,1.137,-0.31,4852,2019-06-20 12:45:00
1215105,1215105,5997,2019-06-20 13:00:00-05,1.134,-0.311,4853,2019-06-20 13:00:00
1215106,1215106,5997,2019-06-20 13:15:00-05,2.963,-2.299,4854,2019-06-20 13:15:00
1215107,1215107,5997,2019-06-20 13:30:00-05,3.527,-2.88,4855,2019-06-20 13:30:00
1215108,1215108,5997,2019-06-20 13:45:00-05,2.357,-1.625,4856,2019-06-20 13:45:00
1215109,1215109,5997,2019-06-20 14:00:00-05,2.247,-1.492,4857,2019-06-20 14:00:00
1215110,1215110,5997,2019-06-20 14:15:00-05,1.644,-0.894,4858,2019-06-20 14:15:00
1215111,1215111,5997,2019-06-20 14:30:00-05,2.438,-1.529,4859,2019-06-20 14:30:00
1215112,1215112,5997,2019-06-20 14:45:00-05,1.633,-0.634,4860,2019-06-20 14:45:00
1215113,1215113,5997,2019-06-20 15:00:00-05,3.55,-2.695,4861,2019-06-20 15:00:00
1215114,1215114,5997,2019-06-20 15:15:00-05,3.833,-3.16,4862,2019-06-20 15:15:00
1215115,1215115,5997,2019-06-20 15:30:00-05,1.687,-0.786,4863,2019-06-20 15:30:00
1215116,1215116,5997,2019-06-20 15:45:00-05,2.124,-0.766,4864,2019-06-20 15:45:00
1215117,1215117,5997,2019-06-20 16:00:00-05,0.794,0.569,4865,2019-06-20 16:00:00
1215118,1215118,5997,2019-06-20 16:15:00-05,0.502,0.746,4866,2019-06-20 16:15:00
1215119,1215119,5997,2019-06-20 16:30:00-05,0.404,0.974,4867,2019-06-20 16:30:00
1215120,1215120,5997,2019-06-20 16:45:00-05,0.323,1.156,4868,2019-06-20 16:45:00
1215121,1215121,5997,2019-06-20 17:00:00-05,0.151,1.465,4869,2019-06-20 17:00:00
1215122,1215122,5997,2019-06-20 17:15:00-05,0.087,1.569,4870,2019-06-20 17:15:00
1215123,1215123,5997,2019-06-20 17:30:00-05,0.05,1.817,4871,2019-06-20 17:30:00
1215124,1215124,5997,2019-06-20 17:45:00-05,0.064,1.423,4872,2019-06-20 17:45:00
1215125,1215125,5997,2019-06-20 18:00:00-05,0.025,1.415,4873,2019-06-20 18:00:00
1215126,1215126,5997,2019-06-20 18:15:00-05,0.013,1.364,4874,2019-06-20 18:15:00
1215127,1215127,5997,2019-06-20 18:30:00-05,0.0,0.975,4875,2019-06-20 18:30:00
1215128,1215128,5997,2019-06-20 18:45:00-05,-0.005,1.012,4876,2019-06-20 18:45:00
1215129,1215129,5997,2019-06-20 19:00:00-05,-0.005,0.831,4877,2019-06-20 19:00:00
1215130,1215130,5997,2019-06-20 19:15:00-05,-0.005,0.766,4878,2019-06-20 19:15:00
1215131,1215131,5997,2019-06-20 19:30:00-05,-0.054,0.963,4879,2019-06-20 19:30:00
1215132,1215132,5997,2019-06-20 19:45:00-05,-0.002,0.737,4880,2019-06-20 19:45:00
1215133,1215133,5997,2019-06-20 20:00:00-05,-0.002,0.62,4881,2019-06-20 20:00:00
1215134,1215134,5997,2019-06-20 20:15:00-05,-0.003,0.558,4882,2019-06-20 20:15:00
1215135,1215135,5997,2019-06-20 20:30:00-05,-0.003,0.67,4883,2019-06-20 20:30:00
1215136,1215136,5997,2019-06-20 20:45:00-05,-0.003,0.563,4884,2019-06-20 20:45:00
1215137,1215137,5997,2019-06-20 21:00:00-05,-0.003,0.551,4885,2019-06-20 21:00:00
1215138,1215138,5997,2019-06-20 21:15:00-05,-0.003,0.592,4886,2019-06-20 21:15:00
1215139,1215139,5997,2019-06-20 21:30:00-05,-0.003,0.539,4887,2019-06-20 21:30:00
1215140,1215140,5997,2019-06-20 21:45:00-05,-0.01,0.534,4888,2019-06-20 21:45:00
1215141,1215141,5997,2019-06-20 22:00:00-05,-0.003,0.905,4889,2019-06-20 22:00:00
1215142,1215142,5997,2019-06-20 22:15:00-05,-0.003,0.625,4890,2019-06-20 22:15:00
1215143,1215143,5997,2019-06-20 22:30:00-05,-0.003,0.664,4891,2019-06-20 22:30:00
1215144,1215144,5997,2019-06-20 22:45:00-05,-0.003,0.311,4892,2019-06-20 22:45:00
1215145,1215145,5997,2019-06-20 23:00:00-05,-0.003,0.659,4893,2019-06-20 23:00:00
1215146,1215146,5997,2019-06-20 23:15:00-05,-0.003,0.522,4894,2019-06-20 23:15:00
1215147,1215147,5997,2019-06-20 23:30:00-05,-0.003,0.721,4895,2019-06-20 23:30:00
1215148,1215148,5997,2019-06-20 23:45:00-05,-0.01,0.754,4896,2019-06-20 23:45:00
1215149,1215149,5997,2019-06-21 00:00:00-05,-0.003,0.669,4897,2019-06-21 00:00:00
1215150,1215150,5997,2019-06-21 00:15:00-05,-0.003,0.714,4898,2019-06-21 00:15:00
1215151,1215151,5997,2019-06-21 00:30:00-05,-0.003,0.465,4899,2019-06-21 00:30:00
1215152,1215152,5997,2019-06-21 00:45:00-05,-0.003,0.609,4900,2019-06-21 00:45:00
1215153,1215153,5997,2019-06-21 01:00:00-05,-0.003,0.79,4901,2019-06-21 01:00:00
1215154,1215154,5997,2019-06-21 01:15:00-05,-0.003,0.564,4902,2019-06-21 01:15:00
1215155,1215155,5997,2019-06-21 01:30:00-05,-0.003,0.683,4903,2019-06-21 01:30:00
1215156,1215156,5997,2019-06-21 01:45:00-05,-0.01,0.665,4904,2019-06-21 01:45:00
1215157,1215157,5997,2019-06-21 02:00:00-05,-0.003,0.7,4905,2019-06-21 02:00:00
1215158,1215158,5997,2019-06-21 02:15:00-05,-0.003,0.6,4906,2019-06-21 02:15:00
1215159,1215159,5997,2019-06-21 02:30:00-05,-0.003,0.73,4907,2019-06-21 02:30:00
1215160,1215160,5997,2019-06-21 02:45:00-05,-0.003,0.845,4908,2019-06-21 02:45:00
1215161,1215161,5997,2019-06-21 03:00:00-05,-0.003,0.602,4909,2019-06-21 03:00:00
1215162,1215162,5997,2019-06-21 03:15:00-05,-0.003,0.523,4910,2019-06-21 03:15:00
1215163,1215163,5997,2019-06-21 03:30:00-05,-0.003,0.662,4911,2019-06-21 03:30:00
1215164,1215164,5997,2019-06-21 03:45:00-05,-0.01,0.642,4912,2019-06-21 03:45:00
1215165,1215165,5997,2019-06-21 04:00:00-05,-0.003,0.82,4913,2019-06-21 04:00:00
1215166,1215166,5997,2019-06-21 04:15:00-05,-0.123,1.358,4914,2019-06-21 04:15:00
1215167,1215167,5997,2019-06-21 04:30:00-05,-0.089,0.859,4915,2019-06-21 04:30:00
1215168,1215168,5997,2019-06-21 04:45:00-05,-0.006,0.598,4916,2019-06-21 04:45:00
1215169,1215169,5997,2019-06-21 05:00:00-05,-0.006,0.931,4917,2019-06-21 05:00:00
1215170,1215170,5997,2019-06-21 05:15:00-05,0.006,0.764,4918,2019-06-21 05:15:00
1215171,1215171,5997,2019-06-21 05:30:00-05,0.039,0.578,4919,2019-06-21 05:30:00
1215172,1215172,5997,2019-06-21 05:45:00-05,0.06,0.639,4920,2019-06-21 05:45:00
1215173,1215173,5997,2019-06-21 06:00:00-05,0.06,0.837,4921,2019-06-21 06:00:00
1215174,1215174,5997,2019-06-21 06:15:00-05,0.07,0.853,4922,2019-06-21 06:15:00
1215175,1215175,5997,2019-06-21 06:30:00-05,0.061,1.138,4923,2019-06-21 06:30:00
1215176,1215176,5997,2019-06-21 06:45:00-05,0.047,0.85,4924,2019-06-21 06:45:00
1215177,1215177,5997,2019-06-21 07:00:00-05,0.236,0.825,4925,2019-06-21 07:00:00
1215178,1215178,5997,2019-06-21 07:15:00-05,0.366,0.584,4926,2019-06-21 07:15:00
1215179,1215179,5997,2019-06-21 07:30:00-05,0.815,0.122,4927,2019-06-21 07:30:00
1215180,1215180,5997,2019-06-21 07:45:00-05,1.016,-0.044,4928,2019-06-21 07:45:00
1215181,1215181,5997,2019-06-21 08:00:00-05,1.11,-0.222,4929,2019-06-21 08:00:00
1215182,1215182,5997,2019-06-21 08:15:00-05,1.257,-0.179,4930,2019-06-21 08:15:00
1215183,1215183,5997,2019-06-21 08:30:00-05,0.722,0.397,4931,2019-06-21 08:30:00
1215184,1215184,5997,2019-06-21 08:45:00-05,1.048,-0.241,4932,2019-06-21 08:45:00
1215185,1215185,5997,2019-06-21 09:00:00-05,0.94,0.107,4933,2019-06-21 09:00:00
1215186,1215186,5997,2019-06-21 09:15:00-05,1.501,-0.435,4934,2019-06-21 09:15:00
1215187,1215187,5997,2019-06-21 09:30:00-05,2.47,-1.425,4935,2019-06-21 09:30:00
1215188,1215188,5997,2019-06-21 09:45:00-05,4.407,-3.31,4936,2019-06-21 09:45:00
1215189,1215189,5997,2019-06-21 10:00:00-05,3.969,-2.834,4937,2019-06-21 10:00:00
1215190,1215190,5997,2019-06-21 10:15:00-05,6.262,-5.121,4938,2019-06-21 10:15:00
1215191,1215191,5997,2019-06-21 10:30:00-05,5.762,-4.822,4939,2019-06-21 10:30:00
1215192,1215192,5997,2019-06-21 10:45:00-05,5.707,-5.208,4940,2019-06-21 10:45:00
1215193,1215193,5997,2019-06-21 11:00:00-05,6.442,-5.887,4941,2019-06-21 11:00:00
1215194,1215194,5997,2019-06-21 11:15:00-05,5.175,-4.601,4942,2019-06-21 11:15:00
1215195,1215195,5997,2019-06-21 11:30:00-05,5.586,-5.174,4943,2019-06-21 11:30:00
1215196,1215196,5997,2019-06-21 11:45:00-05,5.868,-5.362,4944,2019-06-21 11:45:00
1215197,1215197,5997,2019-06-21 12:00:00-05,6.49,-5.951,4945,2019-06-21 12:00:00
1215198,1215198,5997,2019-06-21 12:15:00-05,2.573,-2.066,4946,2019-06-21 12:15:00
1215199,1215199,5997,2019-06-21 12:30:00-05,3.375,-2.997,4947,2019-06-21 12:30:00
1215200,1215200,5997,2019-06-21 12:45:00-05,1.687,-1.227,4948,2019-06-21 12:45:00
1215201,1215201,5997,2019-06-21 13:00:00-05,3.363,-2.944,4949,2019-06-21 13:00:00
1215202,1215202,5997,2019-06-21 13:15:00-05,5.157,-4.719,4950,2019-06-21 13:15:00
1215203,1215203,5997,2019-06-21 13:30:00-05,6.773,-6.276,4951,2019-06-21 13:30:00
1215204,1215204,5997,2019-06-21 13:45:00-05,6.663,-6.06,4952,2019-06-21 13:45:00
1215205,1215205,5997,2019-06-21 14:00:00-05,6.594,-6.268,4953,2019-06-21 14:00:00
1215206,1215206,5997,2019-06-21 14:15:00-05,6.566,-6.13,4954,2019-06-21 14:15:00
1215207,1215207,5997,2019-06-21 14:30:00-05,6.565,-6.085,4955,2019-06-21 14:30:00
1215208,1215208,5997,2019-06-21 14:45:00-05,6.595,-6.051,4956,2019-06-21 14:45:00
1215209,1215209,5997,2019-06-21 15:00:00-05,6.463,-5.911,4957,2019-06-21 15:00:00
1215210,1215210,5997,2019-06-21 15:15:00-05,6.47,-6.149,4958,2019-06-21 15:15:00
1215211,1215211,5997,2019-06-21 15:30:00-05,6.393,-5.926,4959,2019-06-21 15:30:00
1215212,1215212,5997,2019-06-21 15:45:00-05,5.805,-5.064,4960,2019-06-21 15:45:00
1215213,1215213,5997,2019-06-21 16:00:00-05,6.198,-5.669,4961,2019-06-21 16:00:00
1215214,1215214,5997,2019-06-21 16:15:00-05,5.648,-5.175,4962,2019-06-21 16:15:00
1215215,1215215,5997,2019-06-21 16:30:00-05,0.682,0.201,4963,2019-06-21 16:30:00
1215216,1215216,5997,2019-06-21 16:45:00-05,5.205,-4.613,4964,2019-06-21 16:45:00
1215217,1215217,5997,2019-06-21 17:00:00-05,4.198,-3.757,4965,2019-06-21 17:00:00
1215218,1215218,5997,2019-06-21 17:15:00-05,1.736,-0.904,4966,2019-06-21 17:15:00
1215219,1215219,5997,2019-06-21 17:30:00-05,0.494,0.159,4967,2019-06-21 17:30:00
1215220,1215220,5997,2019-06-21 17:45:00-05,0.387,0.146,4968,2019-06-21 17:45:00
1215221,1215221,5997,2019-06-21 18:00:00-05,0.321,0.58,4969,2019-06-21 18:00:00
1215222,1215222,5997,2019-06-21 18:15:00-05,0.242,0.57,4970,2019-06-21 18:15:00
1215223,1215223,5997,2019-06-21 18:30:00-05,0.161,0.661,4971,2019-06-21 18:30:00
1215224,1215224,5997,2019-06-21 18:45:00-05,0.121,0.753,4972,2019-06-21 18:45:00
1215225,1215225,5997,2019-06-21 19:00:00-05,0.069,0.838,4973,2019-06-21 19:00:00
1215226,1215226,5997,2019-06-21 19:15:00-05,0.032,1.008,4974,2019-06-21 19:15:00
1215227,1215227,5997,2019-06-21 19:30:00-05,-0.039,0.934,4975,2019-06-21 19:30:00
1215228,1215228,5997,2019-06-21 19:45:00-05,-0.01,0.837,4976,2019-06-21 19:45:00
1215229,1215229,5997,2019-06-21 20:00:00-05,-0.002,0.941,4977,2019-06-21 20:00:00
1215230,1215230,5997,2019-06-21 20:15:00-05,-0.002,0.763,4978,2019-06-21 20:15:00
1215231,1215231,5997,2019-06-21 20:30:00-05,-0.003,0.471,4979,2019-06-21 20:30:00
1215232,1215232,5997,2019-06-21 20:45:00-05,-0.003,0.536,4980,2019-06-21 20:45:00
1215233,1215233,5997,2019-06-21 21:00:00-05,-0.003,0.566,4981,2019-06-21 21:00:00
1215234,1215234,5997,2019-06-21 21:15:00-05,-0.003,0.546,4982,2019-06-21 21:15:00
1215235,1215235,5997,2019-06-21 21:30:00-05,-0.003,0.628,4983,2019-06-21 21:30:00
1215236,1215236,5997,2019-06-21 21:45:00-05,-0.01,0.662,4984,2019-06-21 21:45:00
1215237,1215237,5997,2019-06-21 22:00:00-05,-0.003,0.572,4985,2019-06-21 22:00:00
1215238,1215238,5997,2019-06-21 22:15:00-05,-0.003,0.622,4986,2019-06-21 22:15:00
1215239,1215239,5997,2019-06-21 22:30:00-05,-0.003,0.707,4987,2019-06-21 22:30:00
1215240,1215240,5997,2019-06-21 22:45:00-05,-0.003,0.726,4988,2019-06-21 22:45:00
1215241,1215241,5997,2019-06-21 23:00:00-05,-0.003,0.548,4989,2019-06-21 23:00:00
1215242,1215242,5997,2019-06-21 23:15:00-05,-0.003,0.193,4990,2019-06-21 23:15:00
1215243,1215243,5997,2019-06-21 23:30:00-05,-0.003,0.668,4991,2019-06-21 23:30:00
1215244,1215244,5997,2019-06-21 23:45:00-05,-0.01,0.645,4992,2019-06-21 23:45:00
1215245,1215245,5997,2019-06-22 00:00:00-05,-0.003,0.664,4993,2019-06-22 00:00:00
1215246,1215246,5997,2019-06-22 00:15:00-05,-0.003,0.621,4994,2019-06-22 00:15:00
1215247,1215247,5997,2019-06-22 00:30:00-05,-0.003,0.624,4995,2019-06-22 00:30:00
1215248,1215248,5997,2019-06-22 00:45:00-05,-0.003,0.686,4996,2019-06-22 00:45:00
1215249,1215249,5997,2019-06-22 01:00:00-05,-0.003,0.561,4997,2019-06-22 01:00:00
1215250,1215250,5997,2019-06-22 01:15:00-05,-0.003,0.54,4998,2019-06-22 01:15:00
1215251,1215251,5997,2019-06-22 01:30:00-05,-0.003,0.702,4999,2019-06-22 01:30:00
1215252,1215252,5997,2019-06-22 01:45:00-05,-0.01,0.739,5000,2019-06-22 01:45:00
1215253,1215253,5997,2019-06-22 02:00:00-05,-0.003,0.61,5001,2019-06-22 02:00:00
1215254,1215254,5997,2019-06-22 02:15:00-05,-0.003,0.63,5002,2019-06-22 02:15:00
1215255,1215255,5997,2019-06-22 02:30:00-05,-0.003,0.84,5003,2019-06-22 02:30:00
1215256,1215256,5997,2019-06-22 02:45:00-05,-0.003,0.653,5004,2019-06-22 02:45:00
1215257,1215257,5997,2019-06-22 03:00:00-05,-0.003,0.658,5005,2019-06-22 03:00:00
1215258,1215258,5997,2019-06-22 03:15:00-05,-0.003,0.833,5006,2019-06-22 03:15:00
1215259,1215259,5997,2019-06-22 03:30:00-05,-0.003,0.767,5007,2019-06-22 03:30:00
1215260,1215260,5997,2019-06-22 03:45:00-05,-0.01,0.664,5008,2019-06-22 03:45:00
1215261,1215261,5997,2019-06-22 04:00:00-05,-0.003,0.679,5009,2019-06-22 04:00:00
1215262,1215262,5997,2019-06-22 04:15:00-05,-0.113,0.822,5010,2019-06-22 04:15:00
1215263,1215263,5997,2019-06-22 04:30:00-05,-0.102,0.796,5011,2019-06-22 04:30:00
1215264,1215264,5997,2019-06-22 04:45:00-05,0.033,0.695,5012,2019-06-22 04:45:00
1215265,1215265,5997,2019-06-22 05:00:00-05,0.116,0.581,5013,2019-06-22 05:00:00
1215266,1215266,5997,2019-06-22 05:15:00-05,0.21,0.444,5014,2019-06-22 05:15:00
1215267,1215267,5997,2019-06-22 05:30:00-05,0.358,0.873,5015,2019-06-22 05:30:00
1215268,1215268,5997,2019-06-22 05:45:00-05,0.545,0.154,5016,2019-06-22 05:45:00
1215269,1215269,5997,2019-06-22 06:00:00-05,0.951,0.506,5017,2019-06-22 06:00:00
1215270,1215270,5997,2019-06-22 06:15:00-05,1.89,-0.661,5018,2019-06-22 06:15:00
1215271,1215271,5997,2019-06-22 06:30:00-05,2.944,-1.93,5019,2019-06-22 06:30:00
1215272,1215272,5997,2019-06-22 06:45:00-05,3.608,-2.717,5020,2019-06-22 06:45:00
1215273,1215273,5997,2019-06-22 07:00:00-05,4.767,-3.348,5021,2019-06-22 07:00:00
1215274,1215274,5997,2019-06-22 07:15:00-05,5.381,-3.518,5022,2019-06-22 07:15:00
1215275,1215275,5997,2019-06-22 07:30:00-05,5.549,-4.816,5023,2019-06-22 07:30:00
